20,20
0.08,1.90016331431135
0.180100502512563,1.90016331431135
0.280201005025126,1.90016331431135
0.380301507537688,1.90016331431135
0.480402010050251,1.90016331431135
0.580502512562814,1.90016331431135
0.680603015075377,1.90016331431135
0.78070351758794,1.90016331431135
0.880804020100503,1.90016331431135
0.980904522613065,1.90016331431135
1.08100502512563,1.90016331431135
1.18110552763819,1.90016331431135
1.28120603015075,1.90016331431135
1.38130653266332,1.90016331431135
1.48140703517588,1.90016331431135
1.58150753768844,1.90016331431135
1.68160804020101,1.90016331431135
1.78170854271357,1.90016331431135
1.88180904522613,1.90016331431135
1.90016331431135,1.90016331431135
30,41
0.08,4.02362515756786
0.180100502512563,4.02362515756786
0.280201005025126,4.02362515756786
0.380301507537688,4.02362515756786
0.480402010050251,4.02362515756786
0.580502512562814,4.02362515756786
0.680603015075377,4.02362515756786
0.78070351758794,4.02362515756786
0.880804020100503,4.02362515756786
0.980904522613065,4.02362515756786
1.08100502512563,4.02362515756786
1.18110552763819,4.02362515756786
1.28120603015075,4.02362515756786
1.38130653266332,4.02362515756786
1.48140703517588,4.02362515756786
1.58150753768844,4.02362515756786
1.68160804020101,4.02362515756786
1.78170854271357,4.02362515756786
1.88180904522613,4.02362515756786
1.98190954773869,4.02362515756786
2.08201005025126,4.02362515756786
2.18211055276382,4.02362515756786
2.28221105527638,4.02362515756786
2.38231155778894,4.02362515756786
2.48241206030151,4.02362515756786
2.58251256281407,4.02362515756786
2.68261306532663,4.02362515756786
2.7827135678392,4.02362515756786
2.88281407035176,4.02362515756786
2.98291457286432,4.02362515756786
3.08301507537688,4.02362515756786
3.18311557788945,4.02362515756786
3.28321608040201,4.02362515756786
3.38331658291457,4.02362515756786
3.48341708542714,4.02362515756786
3.5835175879397,4.02362515756786
3.68361809045226,4.02362515756786
3.78371859296482,4.02362515756786
3.88381909547739,4.02362515756786
3.98391959798995,4.02362515756786
4.02362515756786,4.02362515756786
40,68
0.08,6.60871952311361
0.180100502512563,6.60871952311361
0.280201005025126,6.60871952311361
0.380301507537688,6.60871952311361
0.480402010050251,6.60871952311361
0.580502512562814,6.60871952311361
0.680603015075377,6.60871952311361
0.78070351758794,6.60871952311361
0.880804020100503,6.60871952311361
0.980904522613065,6.60871952311361
1.08100502512563,6.60871952311361
1.18110552763819,6.60871952311361
1.28120603015075,6.60871952311361
1.38130653266332,6.60871952311361
1.48140703517588,6.60871952311361
1.58150753768844,6.60871952311361
1.68160804020101,6.60871952311361
1.78170854271357,6.60871952311361
1.88180904522613,6.60871952311361
1.98190954773869,6.60871952311361
2.08201005025126,6.60871952311361
2.18211055276382,6.60871952311361
2.28221105527638,6.60871952311361
2.38231155778894,6.60871952311361
